Date,SKU_ID,SKU_Name,Category,Region,Units_Sold,Unit_Price,Current_Stock,Reorder_Level,Lead_Time_Days,Promotion_Flag,Revenue
2025-09-21,SKU1022,Beauty_Item_2,Beauty,North,86.0,1765.65,1993.2,38,4,0,151845.9
2026-08-16,SKU1014,Apparel_Item_4,APPAREL,West,263.0,1193.47,858.8,22,11,1,313882.61
2024-09-08,SKU1004,Electronics_Item_4,Electronics,North,291.0,1914.79,,67,15,0,557203.89
2026-07-05,SKU1022,Beauty_Item_2,Beauty,South  ,,1765.65,951.0,38,4,0,130658.1
2025-07-27,SKU1015,Apparel_Item_5,Apparel,East  ,,428.01,192.5,60,16,0,14552.34
2024-12-01,SKU1004,Electronics_Item_4,Electronics,West,446.0,,5059.7,67,15,0,853996.34
2026-05-24,SKU1004,Electronics_Item_4,Electronics,East,237.0,1914.79,1270.9,67,15,0,453805.23
2025-08-31,SKU1008,Grocery_Item_3,Grocery,East,83.0,1136.36,476.7,33,11,0,94317.88
2026-03-01,SKU1013,Apparel_Item_3,Apparel,North  ,313.0,1957.04,950.0,31,16,0,612553.52
2025-07-27,SKU1020,Home_Item_5,Home & Kitchen,North  ,32.0,605.93,453.2,60,13,0,19389.76
2025-11-09,SKU1008,Grocery_Item_3,Grocery,South,,1136.36,291.6,33,11,1,137499.56
2024-09-01,SKU1012,Apparel_Item_2,Apparel,East,79.0,2428.21,268.3,73,11,0,191828.59
2026-07-05,SKU1004,Electronics_Item_4,Electronics,North,261.0,1914.79,1626.4,67,15,0,499760.19
26-01-2025,SKU1003,Electronics_Item_3,Electronics,South  ,259.0,,4024.4,78,12,0,72709.07
2025-11-02,SKU1008,Grocery_Item_3,Grocery,North,223.0,1136.36,412.6,33,11,1,253408.28
2025-06-29,SKU1005,Electronics_Item_5,Electronics,South,54.0,363.88,1485.9,47,18,0,19649.52
2026-03-15,SKU1004,Electronics_Item_4,Electronics,South,326.0,1914.79,4108.9,67,15,0,624221.54
2026-03-08,SKU1007,Grocery_Item_2,Grocery,West,261.0,1627.47,2000.1,69,10,0,424769.67
2026-01-25,SKU1018,Home_Item_3,Home & Kitchen,West,204.0,1200.41,812.6,31,17,0,244883.64
2024-12-15,SKU1014,Apparel_Item_4,Apparel,East,200.0,1193.47,373.6,22,11,0,238694.0
2024-12-29,SKU1012,Apparel_Item_2,APPAREL,West,91.0,2428.21,115.4,73,11,0,220967.11
2025-07-27,SKU1024,Beauty_Item_4,Beauty,North,110.0,999.32,1862.3,37,19,0,109925.2
2024-10-13,SKU1015,Apparel_Item_5,APPAREL,East,51.0,428.01,99.0,60,16,0,21828.51
2024-10-13,SKU1013,Apparel_Item_3,Apparel,North,279.0,1957.04,4337.6,31,16,0,546014.16
2026-08-09,SKU1007,Grocery_Item_2,Grocery,East,443.0,1627.47,685.0,69,10,1,720969.21
2025-10-12,SKU1001,Electronics_Item_1,Electronics,West,106.0,1946.19,580.4,46,14,0,206296.14
2024-12-29,SKU1013,Apparel_Item_3,Apparel,West,323.0,1957.04,1125.6,31,16,0,632123.92
2026-04-26,SKU1004,Electronics_Item_4,Electronics,West,281.0,1914.79,2310.9,67,15,0,538055.99
2025-09-14,SKU1019,Home_Item_4,Home & Kitchen,East,238.0,368.31,4144.0,48,15,0,87657.78
2025-03-02,SKU1017,Home_Item_2,Home & Kitchen,South  ,305.0,848.27,1853.6,42,19,0,258722.35
2025-04-06,SKU1018,Home_Item_3,Home & Kitchen,West,131.0,1200.41,,31,17,0,157253.71
2026-02-08,SKU1019,Home_Item_4,Home & Kitchen,South,156.0,368.31,309.1,48,15,0,57456.36
2026-07-05,SKU1018,Home_Item_3,Home & Kitchen,North,149.0,1200.41,574.0,31,17,0,178861.09
2024-10-27,SKU1014,Apparel_Item_4,Apparel,South  ,184.0,1193.47,747.1,22,11,0,219598.48
2024-11-10,SKU1017,Home_Item_2,Home & Kitchen,West,368.0,848.27,4061.6,42,19,0,312163.36
2026-07-12,SKU1021,Beauty_Item_1,BEAUTY,South,188.0,1121.02,,69,5,0,210751.76
2025-02-23,SKU1004,Electronics_Item_4,Electronics,North,337.0,1914.79,166.7,67,15,0,645284.23
14-06-2026,SKU1016,Home_Item_1,HOME & KITCHEN,North,55.0,1874.67,384.6,78,9,0,103106.85
2026-03-08,SKU1019,Home_Item_4,HOME & KITCHEN,North,164.0,368.31,857.6,48,15,0,60402.84
2025-03-09,SKU1006,Grocery_Item_1,Grocery,North,383.0,958.46,1027.9,75,6,1,367090.18
2025-08-03,SKU1023,Beauty_Item_3,Beauty,South,138.0,2089.04,437.9,68,10,0,288287.52
2026-04-12,SKU1017,Home_Item_2,Home & Kitchen,East,225.0,848.27,1000.6,42,19,0,190860.75
2025-07-20,SKU1008,Grocery_Item_3,Grocery,East,75.0,1136.36,397.5,33,11,0,85227.0
2026-05-24,SKU1014,Apparel_Item_4,Apparel,South,97.0,1193.47,395.2,22,11,0,115766.59
2025-11-09,SKU1004,Electronics_Item_4,Electronics,East,432.0,1914.79,3667.7,67,15,0,827189.28
2026-01-11,SKU1021,Beauty_Item_1,Beauty,South,424.0,1121.02,1761.4,69,5,0,475312.48
2024-12-01,SKU1018,Home_Item_3,Home & Kitchen,North,176.0,1200.41,511.7,31,17,0,211272.16
2024-12-15,SKU1024,Beauty_Item_4,Beauty,South  ,1306.8514181118853,999.32,208.6,37,19,0,118919.08
2025-11-09,SKU1007,Grocery_Item_2,Grocery,East,292.0,1627.47,227.8,69,10,0,475221.24
2025-02-09,SKU1018,Home_Item_3,Home & Kitchen,East  ,184.0,1200.41,509.5,31,17,0,220875.44
09-02-2025,SKU1025,Beauty_Item_5,Beauty,North,253.0,1722.11,,28,14,0,435693.83
2026-03-22,SKU1001,Electronics_Item_1,Electronics,East,68.0,1946.19,471.2,46,14,0,132340.92
2025-11-09,SKU1008,Grocery_Item_3,GROCERY,South,,1136.36,291.6,33,11,1,137499.56
2026-05-24,SKU1005,Electronics_Item_5,Electronics,North,44.0,363.88,57.4,47,18,0,16010.72
2026-03-22,SKU1005,Electronics_Item_5,Electronics,North,61.0,363.88,167.1,47,18,0,22196.68
2025-06-22,SKU1016,Home_Item_1,Home & Kitchen,East  ,58.0,1874.67,536.6,78,9,0,108730.86
2026-04-19,SKU1012,Apparel_Item_2,APPAREL,South,61.0,2428.21,646.4,73,11,0,148120.81
2026-02-01,SKU1017,Home_Item_2,Home & Kitchen,North,292.0,848.27,964.7,42,19,0,247694.84
2025-11-30,SKU1005,Electronics_Item_5,Electronics,North,94.0,363.88,313.2,47,18,0,34204.72
2025-10-05,SKU1010,Grocery_Item_5,Grocery,East,214.0,2077.7,517.9,57,7,0,444627.8
2026-04-26,SKU1025,Beauty_Item_5,BEAUTY,East,154.0,1722.11,3800.2,28,14,0,265204.94
2025-03-16,SKU1020,Home_Item_5,Home & Kitchen,East,29.0,605.93,228.1,60,13,0,17571.97
2025-08-10,SKU1019,Home_Item_4,Home & Kitchen,East,170.0,368.31,300.9,48,15,0,62612.7
2024-09-22,SKU1018,Home_Item_3,Home & Kitchen,West  ,162.0,1200.41,351.2,31,17,0,194466.42
2025-01-12,SKU1024,Beauty_Item_4,Beauty,East,137.0,999.32,265.2,37,19,0,136906.84
2026-03-15,SKU1002,Electronics_Item_2,ELECTRONICS,North,185.0,2153.56,599.9,61,4,0,398408.6
2024-09-29,SKU1003,Electronics_Item_3,Electronics,East,244.0,280.73,629.3,78,12,0,68498.12
29-03-2026,SKU1002,Electronics_Item_2,Electronics,West,173.0,0.0,225.9,61,4,0,372565.88
2025-04-06,SKU1006,Grocery_Item_1,Grocery,West,228.0,958.46,1239.9,75,6,0,218528.88
2024-12-22,SKU1003,Electronics_Item_3,Electronics,South,290.0,280.73,5731.4,78,12,0,81411.7
2025-07-27,SKU1005,Electronics_Item_5,Electronics,East,64.0,363.88,1265.9,47,18,0,23288.32
2025-05-11,SKU1025,Beauty_Item_5,Beauty,South,191.0,,1508.9,28,14,0,328923.01
2025-07-20,SKU1019,Home_Item_4,Home & Kitchen,West,260.0,368.31,868.9,48,15,1,95760.6
2025-03-09,SKU1007,Grocery_Item_2,Grocery,North,,1627.47,1413.9,69,10,0,375945.57
2024-10-27,SKU1018,Home_Item_3,Home & Kitchen,East,225.0,1200.41,226.6,31,17,0,270092.25
2025-08-31,SKU1023,Beauty_Item_3,Beauty,North,171.0,2089.04,,68,10,0,357225.84
2026-03-01,SKU1019,Home_Item_4,Home & Kitchen,West,266.0,368.31,1021.6,48,15,0,97970.46
2026-01-18,SKU1004,Electronics_Item_4,Electronics,West,450.0,1914.79,1622.8,67,15,0,861655.5
2025-06-08,SKU1017,Home_Item_2,Home & Kitchen,East,190.0,848.27,2023.3,42,19,0,161171.3
2026-03-01,SKU1021,Beauty_Item_1,Beauty,North,282.0,1121.02,1148.5,69,5,0,316127.64
2025-08-17,SKU1017,Home_Item_2,Home & Kitchen,West,277.0,848.27,1755.4,42,19,0,234970.79
2025-06-29,SKU1020,Home_Item_5,Home & Kitchen,East,35.0,605.93,584.2,60,13,0,21207.55
2026-08-02,SKU1023,Beauty_Item_3,Beauty,South,178.0,2089.04,926.9,68,10,0,371849.12
2025-03-09,SKU1013,Apparel_Item_3,Apparel,South,280.0,1957.04,1276.6,31,16,0,547971.2
2026-01-25,SKU1012,Apparel_Item_2,Apparel,East,65.0,2428.21,207.1,73,11,0,157833.65
2025-03-16,SKU1007,Grocery_Item_2,Grocery,East,217.0,1627.47,1196.9,69,10,0,353160.99
2026-07-19,SKU1006,Grocery_Item_1,Grocery,West,299.0,958.46,1426.8,75,6,0,286579.54
2025-07-20,SKU1022,Beauty_Item_2,BEAUTY,North,91.0,1765.65,225.5,38,4,0,160674.15
2026-01-04,SKU1016,Home_Item_1,Home & Kitchen,South  ,88.0,1874.67,372.1,78,9,0,164970.96
2025-04-20,SKU1023,Beauty_Item_3,Beauty,North,123.0,2089.04,2408.9,68,10,0,256951.92
2025-04-27,SKU1016,Home_Item_1,Home & Kitchen,East,59.0,1874.67,101.2,78,9,0,110605.53
2026-02-22,SKU1010,Grocery_Item_5,Grocery,North,197.0,2077.7,3564.2,57,7,0,409306.9
2024-09-15,SKU1014,Apparel_Item_4,Apparel,East,179.0,1193.47,744.1,22,11,0,213631.13
2025-02-02,SKU1002,Electronics_Item_2,Electronics,West  ,174.0,2153.56,4242.7,61,4,0,374719.44
2025-08-24,SKU1025,Beauty_Item_5,Beauty,South,243.0,1722.11,2645.2,28,14,0,418472.73
2025-05-25,SKU1016,Home_Item_1,Home & Kitchen,South,125.0,1874.67,259.7,78,9,1,234333.75
2026-07-26,SKU1014,Apparel_Item_4,Apparel,West,151.0,1193.47,204.6,22,11,0,180213.97
2025-10-26,SKU1012,Apparel_Item_2,Apparel,North,,2428.21,888.7,73,11,0,218538.9
2026-06-14,SKU1003,Electronics_Item_3,Electronics,South  ,287.0,280.73,1673.8,78,12,0,80569.51
2026-08-23,SKU1012,Apparel_Item_2,Apparel,East,74.0,,161.5,73,11,0,179687.54
2026-08-23,SKU1025,Beauty_Item_5,Beauty,South,244.0,1722.11,157.2,28,14,0,420194.84
2024-10-27,SKU1025,Beauty_Item_5,Beauty,North,322.0,1722.11,587.3,28,14,0,554519.42
2025-05-11,SKU1010,Grocery_Item_5,Grocery,West  ,359.0,2077.7,,57,7,1,745894.3
2026-06-07,SKU1001,Electronics_Item_1,Electronics,West,51.0,1946.19,369.0,46,14,0,99255.69
2024-12-29,SKU1018,Home_Item_3,Home & Kitchen,West,243.0,1200.41,603.6,31,17,0,291699.63
2025-07-06,SKU1005,Electronics_Item_5,Electronics,North,52.0,363.88,1433.9,47,18,0,18921.76
2025-03-30,SKU1001,Electronics_Item_1,Electronics,South  ,60.0,1946.19,946.5,46,14,0,116771.4
2026-04-19,SKU1018,Home_Item_3,Home & Kitchen,South,131.0,1200.41,849.4,31,17,0,157253.71
2025-04-20,SKU1004,Electronics_Item_4,Electronics,South,244.0,1914.79,1629.6,67,15,0,467208.76
2026-06-14,SKU1023,Beauty_Item_3,Beauty,North,121.0,2089.04,838.9,68,10,0,252773.84
2024-12-22,SKU1023,Beauty_Item_3,Beauty,North,211.0,,856.9,68,10,0,440787.44
2026-01-18,SKU1005,Electronics_Item_5,ELECTRONICS,North,77.0,363.88,74.0,47,18,0,28018.76
2024-12-15,SKU1006,Grocery_Item_1,Grocery,North,,958.46,3355.0,75,6,0,251116.52
2025-05-18,SKU1012,Apparel_Item_2,Apparel,East,63.0,2428.21,985.1,73,11,0,152977.23
2025-07-13,SKU1009,Grocery_Item_4,Grocery,West  ,171.0,1408.73,671.3,23,18,0,240892.83
2025-11-09,SKU1002,Electronics_Item_2,Electronics,West,222.0,2153.56,586.2,61,4,0,478090.32
2025-09-28,SKU1004,Electronics_Item_4,ELECTRONICS,West,441.0,1914.79,539.5,67,15,0,844422.39
2026-06-28,SKU1025,Beauty_Item_5,Beauty,West,198.0,1722.11,2180.2,28,14,0,340977.78
2024-10-27,SKU1022,Beauty_Item_2,Beauty,North,210.0,1765.65,1595.2,38,4,1,370786.5
2025-12-14,SKU1001,Electronics_Item_1,Electronics,West,90.0,1946.19,234.7,46,14,0,175157.1
2025-06-08,SKU1006,Grocery_Item_1,Grocery,South,146.0,958.46,1243.9,75,6,0,139935.16
2024-09-08,SKU1017,Home_Item_2,Home & Kitchen,West,236.0,848.27,1376.9,42,19,0,200191.72
2025-08-24,SKU1010,Grocery_Item_5,Grocery,West,171.0,2077.7,431.5,57,7,0,355286.7
2026-08-02,SKU1010,Grocery_Item_5,Grocery,South,192.0,2077.7,2667.7,57,7,0,398918.4
2025-01-05,SKU1018,Home_Item_3,HOME & KITCHEN,North,,1200.41,427.6,31,17,0,211272.16
2025-12-28,SKU1010,Grocery_Item_5,Grocery,South,259.0,2077.7,275.0,57,7,0,538124.3
2025-06-22,SKU1012,Apparel_Item_2,Apparel,South,63.0,2428.21,663.1,73,11,0,152977.23
2024-09-01,SKU1020,Home_Item_5,Home & Kitchen,West,37.0,605.93,241.5,60,13,0,22419.41
2026-01-18,SKU1009,Grocery_Item_4,Grocery,East,256.0,1408.73,710.8,23,18,0,360634.88
2024-10-27,SKU1016,Home_Item_1,Home & Kitchen,South,96.0,1874.67,461.5,78,9,0,179968.32
08-09-2024,SKU1006,Grocery_Item_1,Grocery,South,315.0,958.46,1473.0,75,6,0,301914.9
2026-03-08,SKU1018,Home_Item_3,Home & Kitchen,North,155.0,1200.41,827.9,31,17,0,186063.55
2026-05-10,SKU1017,Home_Item_2,Home & Kitchen,West,239.0,848.27,94.6,42,19,0,202736.53
2025-05-11,SKU1003,Electronics_Item_3,Electronics,,217.0,280.73,,78,12,0,60918.41
2026-01-11,SKU1007,Grocery_Item_2,Grocery,East,4221.707820505245,1627.47,445.1,69,10,0,594026.55
2025-02-23,SKU1005,Electronics_Item_5,Electronics,North,,363.88,337.9,47,18,0,24016.08
2025-03-02,SKU1013,Apparel_Item_3,Apparel,North,397.0,1957.04,1556.6,31,16,1,776944.88
2024-11-24,SKU1016,Home_Item_1,Home & Kitchen,South,106.0,1874.67,2048.2,78,9,0,198715.02
2025-09-14,SKU1018,Home_Item_3,Home & Kitchen,South,144.0,1200.41,529.2,31,17,0,172859.04
2024-10-13,SKU1024,Beauty_Item_4,BEAUTY,South,119.0,999.32,666.5,37,19,0,118919.08
2025-07-13,SKU1025,Beauty_Item_5,Beauty,West,142.0,1722.11,3979.2,28,14,0,244539.62
2025-05-11,SKU1020,Home_Item_5,Home & Kitchen,West,34.0,605.93,115.4,60,13,0,20601.62
2026-05-24,SKU1019,Home_Item_4,HOME & KITCHEN,East,189.0,368.31,130.9,48,15,0,69610.59
2026-03-29,SKU1004,Electronics_Item_4,Electronics,South,347.0,1914.79,3438.9,67,15,1,664432.13
2025-09-14,SKU1013,Apparel_Item_3,APPAREL,West,288.0,1957.04,618.3,31,16,0,563627.52
2024-09-01,SKU1019,Home_Item_4,Home & Kitchen,South,181.0,368.31,1426.9,48,15,0,66664.11
2025-04-06,SKU1004,Electronics_Item_4,Electronics,West,283.0,1914.79,370.9,67,15,0,541885.57
2026-05-31,SKU1024,Beauty_Item_4,Beauty,South,79.0,999.32,122.8,37,19,0,78946.28
2025-04-20,SKU1012,Apparel_Item_2,Apparel,North,98.0,2428.21,1258.1,73,11,1,237964.58
2024-12-15,SKU1003,Electronics_Item_3,Electronics,East,335.0,280.73,138.0,78,12,0,94044.55
2024-11-17,SKU1017,Home_Item_2,Home & Kitchen,West,321.0,848.27,3740.6,42,19,0,272294.67
2026-06-21,SKU1010,Grocery_Item_5,Grocery,West,192.0,2077.7,227.2,57,7,0,398918.4
2025-07-27,SKU1009,Grocery_Item_4,Grocery,West,213.0,1408.73,259.3,23,18,0,300059.49
01-06-2025,SKU1013,Apparel_Item_3,Apparel,North,211.0,1957.04,,31,16,0,412935.44
2025-02-23,SKU1012,Apparel_Item_2,Apparel,South,99.0,2428.21,362.0,73,11,0,240392.79
2026-01-18,SKU1007,Grocery_Item_2,Grocery,North,288.0,1627.47,157.1,69,10,0,468711.36
2025-07-13,SKU1010,Grocery_Item_5,Grocery,North,197.0,2077.7,192.4,57,7,0,409306.9
2024-11-24,SKU1005,Electronics_Item_5,Electronics,North,58.0,363.88,1223.9,47,18,0,21105.04
2024-11-17,SKU1022,Beauty_Item_2,Beauty,North,133.0,1765.65,1184.2,38,4,0,234831.45
2025-08-17,SKU1007,Grocery_Item_2,Grocery,West,241.0,1627.47,713.7,69,10,0,392220.27
2026-02-22,SKU1009,Grocery_Item_4,Grocery,North,231.0,,,23,18,0,325416.63
2026-01-25,SKU1004,Electronics_Item_4,Electronics,East,405.0,1914.79,1217.8,67,15,0,775489.95
2024-09-01,SKU1011,Apparel_Item_1,Apparel,West,145.0,1907.31,893.4,41,15,0,276559.95
2024-11-03,SKU1017,Home_Item_2,Home & Kitchen,West,444.0,848.27,4429.6,42,19,0,376631.88
2025-03-02,SKU1006,Grocery_Item_1,Grocery,South,256.0,958.46,1410.9,75,6,0,245365.76
2026-01-11,SKU1018,Home_Item_3,Home & Kitchen,East,251.0,1200.41,437.0,31,17,0,301302.91
2025-03-16,SKU1018,Home_Item_3,Home & Kitchen,East  ,1149.0668707585626,1200.41,701.0,31,17,0,148850.84
2026-06-21,SKU1001,Electronics_Item_1,Electronics,East,50.0,1946.19,267.0,46,14,0,97309.5
2025-03-30,SKU1024,Beauty_Item_4,Beauty,South,84.0,999.32,,37,19,0,83942.88
2024-12-29,SKU1025,Beauty_Item_5,Beauty,South,334.0,1722.11,764.3,28,14,0,575184.74
2025-10-12,SKU1019,Home_Item_4,Home & Kitchen,East,398.0,368.31,3078.0,48,15,1,146587.38
2025-06-01,SKU1014,Apparel_Item_4,Apparel,North,128.0,1193.47,3143.9,22,11,0,152764.16
2025-09-28,SKU1001,Electronics_Item_1,Electronics,North,90.0,1946.19,195.3,46,14,0,175157.1
2025-03-02,SKU1009,Grocery_Item_4,Grocery,West,185.0,1408.73,3975.3,23,18,0,260615.05
2026-08-09,SKU1016,Home_Item_1,Home & Kitchen,,67.0,1874.67,457.0,78,9,0,125602.89
2026-07-12,SKU1020,Home_Item_5,Home & Kitchen,North,27.0,605.93,199.6,60,13,0,16360.11
2024-12-29,SKU1015,Apparel_Item_5,Apparel,East,48.0,428.01,650.8,60,16,0,20544.48
2026-04-05,SKU1014,Apparel_Item_4,Apparel,West,200.0,1193.47,274.8,22,11,1,238694.0
2025-04-20,SKU1011,Apparel_Item_1,Apparel,South  ,134.0,1907.31,50.5,41,15,0,255579.54
2024-09-01,SKU1025,Beauty_Item_5,Beauty,East,247.0,1722.11,1294.1,28,14,0,425361.17
2026-02-15,SKU1010,Grocery_Item_5,Grocery,South,235.0,2077.7,3761.2,57,7,0,488259.5
2026-06-28,SKU1013,Apparel_Item_3,APPAREL,West,220.0,1957.04,1028.2,31,16,0,430548.8
2025-09-28,SKU1020,Home_Item_5,Home & Kitchen,East,43.0,605.93,236.9,60,13,0,26054.99
2024-12-15,SKU1021,Beauty_Item_1,Beauty,North,367.0,1121.02,1730.3,69,5,0,411414.34
2026-01-11,SKU1003,Electronics_Item_3,Electronics,West,342.0,280.73,777.0,78,12,0,96009.66
2025-06-08,SKU1003,Electronics_Item_3,Electronics,South,242.0,280.73,461.8,78,12,0,67936.66
2025-07-06,SKU1016,Home_Item_1,Home & Kitchen,West,58.0,1874.67,417.6,78,9,0,108730.86
2025-06-29,SKU1025,Beauty_Item_5,Beauty,South,144.0,1722.11,312.9,28,14,0,247983.84
2026-03-01,SKU1007,Grocery_Item_2,Grocery,South,303.0,1627.47,2261.1,69,10,0,493123.41
2026-06-14,SKU1018,Home_Item_3,Home & Kitchen,South  ,117.0,1200.41,958.0,31,17,0,140447.97
2024-09-22,SKU1016,Home_Item_1,Home & Kitchen,West,,1874.67,392.0,78,9,0,164970.96
2026-04-26,SKU1009,Grocery_Item_4,Grocery,South,156.0,1408.73,593.7,23,18,0,219761.88
2025-02-23,SKU1010,Grocery_Item_5,Grocery,North  ,213.0,2077.7,3291.1,57,7,0,442550.1
2026-02-01,SKU1003,Electronics_Item_3,Electronics,East,271.0,280.73,1677.0,78,12,0,76077.83
2026-06-07,SKU1008,Grocery_Item_3,Grocery,South,59.0,1136.36,275.8,33,11,0,67045.24
2025-11-09,SKU1024,Beauty_Item_4,Beauty,South  ,156.0,999.32,692.6,37,19,1,155893.92
2025-10-19,SKU1010,Grocery_Item_5,Grocery,South,265.0,2077.7,1112.6,57,7,0,550590.5
2026-06-07,SKU1003,Electronics_Item_3,Electronics,East,272.0,280.73,230.2,78,12,0,76358.56
2025-11-30,SKU1008,Grocery_Item_3,Grocery,North,110.0,1136.36,521.9,33,11,0,124999.6
2026-06-28,SKU1011,Apparel_Item_1,Apparel,North,162.0,1907.31,322.0,41,15,0,308984.22
2025-04-20,SKU1018,Home_Item_3,Home & Kitchen,South,145.0,1200.41,802.5,31,17,0,174059.45
2026-04-05,SKU1013,Apparel_Item_3,Apparel,South,,1957.04,1018.6,31,16,0,549928.24
2025-04-06,SKU1016,Home_Item_1,Home & Kitchen,North,101.0,1874.67,303.2,78,9,1,189341.67
2025-11-23,SKU1004,Electronics_Item_4,Electronics,East,408.0,1914.79,2929.7,67,15,0,781234.32
2025-07-27,SKU1007,Grocery_Item_2,Grocery,South,247.0,1627.47,1457.7,69,10,0,401985.09
2025-07-06,SKU1021,Beauty_Item_1,Beauty,North,209.0,1121.02,309.5,69,5,0,234293.18
2025-01-19,SKU1006,Grocery_Item_1,Grocery,North,296.0,958.46,,75,6,0,283704.16
2026-04-26,SKU1006,Grocery_Item_1,GROCERY,East,,958.46,574.0,75,6,0,224279.64
2024-09-15,SKU1012,Apparel_Item_2,Apparel,South,85.0,2428.21,113.3,73,11,0,206397.85
2025-06-08,SKU1020,Home_Item_5,Home & Kitchen,East,32.0,605.93,683.2,60,13,0,19389.76
2025-03-09,SKU1008,Grocery_Item_3,Grocery,South,68.0,1136.36,87.2,33,11,0,77272.48
2025-02-23,SKU1008,Grocery_Item_3,Grocery,North,88.0,1136.36,250.2,33,11,0,99999.68
2026-08-23,SKU1006,Grocery_Item_1,Grocery,East,286.0,958.46,1397.3,75,6,0,274119.56
2025-03-30,SKU1025,Beauty_Item_5,Beauty,West,341.0,1722.11,2709.9,28,14,1,587239.51
2025-10-26,SKU1020,Home_Item_5,Home & Kitchen,North  ,48.0,605.93,61.9,60,13,0,29084.64
2026-04-05,SKU1006,Grocery_Item_1,Grocery,East  ,276.0,958.46,1268.0,75,6,0,264534.96
2026-03-29,SKU1018,Home_Item_3,Home & Kitchen,South,149.0,1200.41,344.9,31,17,0,178861.09
2024-10-06,SKU1009,Grocery_Item_4,Grocery,North,205.0,,1269.4,23,18,0,288789.65
2026-05-24,SKU1021,Beauty_Item_1,Beauty,North,239.0,1121.02,929.6,69,5,0,267923.78
2026-01-25,SKU1008,Grocery_Item_3,Grocery,West,107.0,1136.36,1599.8,33,11,1,121590.52
2026-07-12,SKU1024,Beauty_Item_4,Beauty,East,142.0,999.32,1128.7,37,19,1,141903.44
2026-06-07,SKU1017,Home_Item_2,Home & Kitchen,West,223.0,848.27,5219.6,42,19,0,189164.21
2025-11-16,SKU1013,Apparel_Item_3,APPAREL,West,387.0,1957.04,1093.5,31,16,0,757374.48
2026-07-19,SKU1020,Home_Item_5,HOME & KITCHEN,South,36.0,605.93,163.6,60,13,0,21813.48
2025-08-24,SKU1003,Electronics_Item_3,Electronics,South,274.0,280.73,568.3,78,12,0,76920.02
2024-09-29,SKU1024,Beauty_Item_4,Beauty,West,177.0,999.32,223.6,37,19,1,176879.64
2026-02-01,SKU1001,Electronics_Item_1,Electronics,East,84.0,1946.19,92.4,46,14,0,163479.96
2026-02-08,SKU1002,Electronics_Item_2,Electronics,West,205.0,2153.56,527.1,61,4,0,441479.8
2026-06-21,SKU1018,Home_Item_3,Home & Kitchen,East,110.0,,,31,17,0,132045.1
2025-08-31,SKU1021,Beauty_Item_1,Beauty,North,363.0,1121.02,1315.7,69,5,0,406930.26
2026-01-18,SKU1019,Home_Item_4,Home & Kitchen,North,283.0,368.31,761.1,48,15,0,104231.73
2025-12-14,SKU1017,Home_Item_2,Home & Kitchen,North,460.0,848.27,3688.7,42,19,0,390204.2
2025-12-14,SKU1009,Grocery_Item_4,Grocery,West,253.0,1408.73,612.4,23,18,0,356408.69
2025-03-23,SKU1004,Electronics_Item_4,ELECTRONICS,West,295.0,1914.79,953.9,67,15,0,564863.05
2025-04-06,SKU1019,Home_Item_4,Home & Kitchen,East,196.0,368.31,81.0,48,15,0,72188.76
2026-04-26,SKU1003,Electronics_Item_3,Electronics,South,294.0,280.73,103.3,78,12,0,82534.62
2025-08-03,SKU1018,Home_Item_3,Home & Kitchen,South,155.0,1200.41,643.6,31,17,0,186063.55
2024-09-08,SKU1018,Home_Item_3,Home & Kitchen,North,141.0,1200.41,650.2,31,17,0,169257.81
2026-02-01,SKU1019,Home_Item_4,Home & Kitchen,West,1920.629502982466,368.31,465.1,48,15,0,66664.11
2024-11-03,SKU1021,Beauty_Item_1,Beauty,North,312.0,1121.02,377.4,69,5,0,349758.24
2024-10-20,SKU1006,Grocery_Item_1,Grocery,West,289.0,,1121.2,75,6,0,276994.94
2025-08-10,SKU1002,Electronics_Item_2,Electronics,South,169.0,2153.56,61.7,61,4,0,363951.64
2024-11-03,SKU1025,Beauty_Item_5,Beauty,East,326.0,1722.11,261.3,28,14,0,561407.86
2025-07-20,SKU1010,Grocery_Item_5,Grocery,North  ,207.0,2077.7,1466.5,57,7,0,430083.9
2026-02-08,SKU1013,Apparel_Item_3,Apparel,North,271.0,1957.04,363.3,31,16,0,530357.84
2025-11-09,SKU1023,Beauty_Item_3,BEAUTY,West,222.0,2089.04,1125.4,68,10,0,463766.88
2025-06-29,SKU1012,Apparel_Item_2,APPAREL,South,70.0,2428.21,593.1,73,11,0,169974.7
2024-11-24,SKU1009,Grocery_Item_4,Grocery,North,247.0,1408.73,889.7,23,18,0,347956.31
2026-02-15,SKU1021,Beauty_Item_1,Beauty,North,310.0,1121.02,1720.5,69,5,0,347516.2
2025-10-12,SKU1024,Beauty_Item_4,Beauty,South,111.0,999.32,613.3,37,19,0,110924.52
2024-12-08,SKU1015,Apparel_Item_5,APPAREL,North,35.0,428.01,790.8,60,16,0,14980.35
2025-07-13,SKU1004,Electronics_Item_4,Electronics,North,330.0,1914.79,235.1,67,15,0,631880.7
2024-10-27,SKU1009,Grocery_Item_4,Grocery,North,239.0,1408.73,589.4,23,18,0,336686.47
2026-04-26,SKU1014,Apparel_Item_4,Apparel,North,135.0,1193.47,928.2,22,11,0,161118.45
2025-12-14,SKU1010,Grocery_Item_5,Grocery,West,253.0,2077.7,749.0,57,7,0,525658.1
